,airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
31094,Vistara,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,20,5761
197143,Vistara,Chennai,Evening,one,Morning,Bangalore,Economy,15.5,42,6161
1684,Indigo,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,11,5955
18480,GO_FIRST,Delhi,Evening,one,Night,Bangalore,Economy,5.75,42,4020
83726,Indigo,Mumbai,Night,zero,Late_Night,Chennai,Economy,2.08,47,3000
108198,Vistara,Bangalore,Evening,one,Evening,Kolkata,Economy,23.25,39,8112
234273,Vistara,Mumbai,Evening,one,Evening,Kolkata,Business,22.33,3,67869
126248,Air_India,Kolkata,Afternoon,one,Morning,Delhi,Economy,18.17,42,5234
173814,AirAsia,Hyderabad,Night,two_or_more,Early_Morning,Kolkata,Economy,10.25,29,2056
129758,Air_India,Kolkata,Evening,one,Evening,Mumbai,Economy,25.08,16,10156
84771,Air_India,Bangalore,Afternoon,one,Morning,Delhi,Economy,18.75,5,13579
224849,Air_India,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.92,48,27864
197080,Air_India,Chennai,Morning,one,Late_Night,Bangalore,Economy,14.25,41,6308
269127,Air_India,Kolkata,Early_Morning,one,Evening,Bangalore,Business,9.25,31,60978
159165,Vistara,Hyderabad,Evening,one,Night,Mumbai,Economy,5.17,7,10069
16998,AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,35,4469
249256,Air_India,Bangalore,Afternoon,one,Evening,Mumbai,Business,6.67,9,54684
118728,Vistara,Bangalore,Evening,one,Night,Chennai,Economy,4.67,39,4672
41662,Vistara,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,41,4979
17622,Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67,38,4249
29218,Vistara,Delhi,Afternoon,zero,Evening,Hyderabad,Economy,2.25,6,5955
214625,Air_India,Delhi,Early_Morning,one,Evening,Bangalore,Business,10.5,34,42457
78553,Air_India,Mumbai,Early_Morning,one,Night,Chennai,Economy,16.5,11,9201
211869,Air_India,Delhi,Evening,one,Night,Mumbai,Business,3.75,49,22152
47850,Air_India,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.5,26,3843
150597,Indigo,Kolkata,Morning,one,Afternoon,Chennai,Economy,6.67,29,5280
68705,SpiceJet,Mumbai,Evening,zero,Night,Kolkata,Economy,2.75,41,4500
116242,AirAsia,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.0,11,3499
198669,Air_India,Chennai,Night,two_or_more,Evening,Kolkata,Economy,22.83,11,13758
214050,Vistara,Delhi,Morning,one,Night,Bangalore,Business,11.17,27,49177
91676,AirAsia,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.25,38,7484
234908,Vistara,Mumbai,Afternoon,zero,Evening,Kolkata,Business,2.83,12,31436
48954,Vistara,Mumbai,Early_Morning,one,Evening,Delhi,Economy,13.58,31,5547
214875,Vistara,Delhi,Morning,one,Evening,Bangalore,Business,6.08,37,49177
194271,Vistara,Chennai,Afternoon,one,Evening,Bangalore,Economy,31.0,8,12276
3880,SpiceJet,Delhi,Evening,one,Night,Mumbai,Economy,4.5,21,3835
229482,Air_India,Mumbai,Morning,one,Evening,Delhi,Business,6.83,45,29610
285988,Air_India,Hyderabad,Night,one,Morning,Chennai,Business,12.08,16,51595
80256,Indigo,Mumbai,Afternoon,one,Evening,Chennai,Economy,6.08,23,4069
273108,Vistara,Kolkata,Night,one,Evening,Chennai,Business,19.92,13,55983
30523,AirAsia,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,16,4640
29406,Indigo,Delhi,Morning,one,Evening,Hyderabad,Economy,6.42,7,9788
26225,AirAsia,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.25,36,2480
116309,Air_India,Bangalore,Afternoon,one,Night,Chennai,Economy,10.25,11,14944
207559,Vistara,Delhi,Night,one,Morning,Mumbai,Business,13.42,10,41281
148856,Air_India,Kolkata,Morning,one,Early_Morning,Chennai,Economy,21.67,11,13524
149097,Indigo,Kolkata,Morning,one,Afternoon,Chennai,Economy,6.67,14,6489
99709,Air_India,Bangalore,Early_Morning,one,Night,Mumbai,Economy,16.42,33,4027
266768,Air_India,Kolkata,Afternoon,one,Evening,Mumbai,Business,30.5,41,50271
146111,Air_India,Kolkata,Night,one,Evening,Hyderabad,Economy,22.83,33,4724
242759,Vistara,Mumbai,Evening,one,Night,Chennai,Business,25.75,19,64173
9555,GO_FIRST,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.42,47,6146
203640,Indigo,Chennai,Afternoon,one,Evening,Hyderabad,Economy,4.75,14,4202
86480,Vistara,Bangalore,Morning,one,Evening,Delhi,Economy,7.42,14,10744
198373,Vistara,Chennai,Evening,one,Evening,Kolkata,Economy,24.92,8,15648
219430,Vistara,Delhi,Afternoon,one,Afternoon,Hyderabad,Business,20.75,7,51697
258637,Vistara,Bangalore,Evening,one,Night,Hyderabad,Business,26.5,44,37985
166957,Air_India,Hyderabad,Morning,one,Night,Bangalore,Economy,8.75,16,8490
254099,Vistara,Bangalore,Evening,one,Evening,Kolkata,Business,22.42,21,60508
234690,Air_India,Mumbai,Evening,one,Morning,Kolkata,Business,15.0,9,57666
116941,Vistara,Bangalore,Morning,one,Evening,Chennai,Economy,10.42,19,4672
51893,Air_India,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,7.67,45,3843
106210,Vistara,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,26,6271
107823,Air_India,Bangalore,Early_Morning,one,Night,Kolkata,Economy,16.92,37,5536
28526,Indigo,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.75,48,5027
112859,Air_India,Bangalore,Night,one,Morning,Hyderabad,Economy,13.5,28,6200
193819,Vistara,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.17,49,5037
164652,Vistara,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,8.17,43,4416
127880,AirAsia,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,10.58,5,3987
217050,Vistara,Delhi,Afternoon,one,Evening,Kolkata,Business,28.42,19,65529
297150,Vistara,Chennai,Afternoon,one,Morning,Kolkata,Business,21.17,29,54896
92193,SpiceJet,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,41,3754
121360,Vistara,Kolkata,Evening,one,Morning,Delhi,Economy,16.08,13,14364
257968,Air_India,Bangalore,Night,one,Evening,Hyderabad,Business,22.33,33,56476
39446,GO_FIRST,Delhi,Afternoon,one,Night,Chennai,Economy,7.33,28,4896
162325,Vistara,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,8.17,28,4731
277628,Air_India,Hyderabad,Morning,one,Night,Mumbai,Business,9.92,8,53824
138057,Indigo,Kolkata,Morning,one,Night,Bangalore,Economy,11.17,20,5723
209906,Air_India,Delhi,Night,one,Morning,Mumbai,Business,10.33,31,47217
19281,AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,7.58,46,3090
229254,Air_India,Mumbai,Night,one,Afternoon,Delhi,Business,16.0,42,59021
222639,Air_India,Delhi,Night,zero,Night,Chennai,Business,2.92,14,27864
62739,Air_India,Mumbai,Morning,one,Afternoon,Kolkata,Economy,26.83,9,11246
166992,AirAsia,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,9.17,17,2728
94645,Vistara,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.67,5,11205
32220,Air_India,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.58,28,4209
128136,Vistara,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,6,13103
205354,Vistara,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,34,6015
117010,Vistara,Bangalore,Morning,one,Evening,Chennai,Economy,10.17,19,9090
10440,SpiceJet,Delhi,Early_Morning,one,Night,Bangalore,Economy,13.92,4,7425
100018,GO_FIRST,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,35,2201
137000,SpiceJet,Kolkata,Afternoon,one,Evening,Bangalore,Economy,25.58,13,6488
217954,Vistara,Delhi,Early_Morning,zero,Morning,Kolkata,Business,2.08,33,27976
215709,Vistara,Delhi,Morning,one,Evening,Bangalore,Business,7.58,48,49177
144382,Air_India,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.25,19,3171
2277,Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,13,13830
261826,Air_India,Kolkata,Evening,one,Evening,Delhi,Business,26.58,11,60175
1613,GO_FIRST,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.92,10,15301
10037,GO_FIRST,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.08,1,14199
14419,Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.17,23,7341
258091,Air_India,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,35,56476
260983,Vistara,Bangalore,Morning,one,Morning,Chennai,Business,23.33,44,44280
107644,AirAsia,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,12.83,36,3393
259741,Vistara,Bangalore,Early_Morning,one,Night,Chennai,Business,12.25,20,60396
83705,Indigo,Mumbai,Early_Morning,one,Evening,Chennai,Economy,10.42,47,1890
129168,Vistara,Kolkata,Night,one,Afternoon,Mumbai,Economy,16.17,13,10425
156894,Indigo,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.42,37,5174
7115,Air_India,Delhi,Evening,one,Morning,Mumbai,Economy,16.42,36,3831
170034,Indigo,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,4.08,44,3374
195705,Indigo,Chennai,Afternoon,one,Night,Bangalore,Economy,8.75,26,4257
270021,Air_India,Kolkata,Night,one,Night,Bangalore,Business,23.58,45,60978
118177,Indigo,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.08,33,1604
253911,Vistara,Bangalore,Evening,one,Evening,Kolkata,Business,25.75,18,62188
100019,GO_FIRST,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,35,2201
13982,Air_India,Delhi,Night,one,Late_Night,Bangalore,Economy,5.58,21,5842
14974,GO_FIRST,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.17,26,4020
265407,Air_India,Kolkata,Night,one,Evening,Mumbai,Business,23.5,22,50271
2496,Air_India,Delhi,Morning,one,Night,Mumbai,Economy,15.75,14,14040
20741,Air_India,Delhi,Evening,one,Night,Kolkata,Economy,28.67,5,13410
112935,Vistara,Bangalore,Morning,one,Night,Hyderabad,Economy,12.42,29,5322
83100,Air_India,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,24.0,42,5380
62698,SpiceJet,Mumbai,Morning,one,Morning,Kolkata,Economy,22.83,9,7728
211802,Vistara,Delhi,Night,one,Afternoon,Mumbai,Business,17.92,48,41281
14681,AirAsia,Delhi,Morning,one,Evening,Bangalore,Economy,8.25,25,3090
131667,GO_FIRST,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,27,5888
296218,Air_India,Chennai,Evening,one,Afternoon,Kolkata,Business,20.08,9,54481
4865,Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,25,7838
178627,Vistara,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,27.08,29,4639
183434,Air_India,Chennai,Morning,one,Evening,Delhi,Economy,6.67,23,7288
113741,Air_India,Bangalore,Night,one,Evening,Hyderabad,Economy,22.33,35,6200
241098,Air_India,Mumbai,Afternoon,one,Morning,Hyderabad,Business,17.0,44,45693
285261,Air_India,Hyderabad,Early_Morning,one,Evening,Kolkata,Business,12.5,47,51707
133504,SpiceJet,Kolkata,Afternoon,one,Afternoon,Mumbai,Economy,23.5,37,12157
167242,Vistara,Hyderabad,Night,one,Early_Morning,Bangalore,Economy,10.25,19,5441
228108,Air_India,Mumbai,Early_Morning,one,Late_Night,Delhi,Business,17.08,32,35520
166802,Indigo,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.0,15,5603
114250,Vistara,Bangalore,Evening,one,Evening,Hyderabad,Economy,23.17,39,6262
171196,Indigo,Hyderabad,Afternoon,one,Evening,Kolkata,Economy,6.08,7,5293
75131,Vistara,Mumbai,Morning,zero,Afternoon,Hyderabad,Economy,1.5,35,3450
87667,Indigo,Bangalore,Night,one,Late_Night,Delhi,Economy,5.83,20,3288
72212,Air_India,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08,15,10747
23748,Air_India,Delhi,Evening,one,Evening,Kolkata,Economy,25.75,22,4748
90116,Air_India,Bangalore,Evening,one,Afternoon,Delhi,Economy,17.08,31,4294
61450,Vistara,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.58,49,6450
265665,Vistara,Kolkata,Morning,one,Night,Mumbai,Business,10.0,25,91364
53240,Air_India,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.0,4,9201
297836,Air_India,Chennai,Morning,one,Evening,Kolkata,Business,9.25,44,55377
165558,Vistara,Hyderabad,Morning,one,Night,Mumbai,Economy,10.58,49,6593
237725,Vistara,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.58,46,57565
73075,Vistara,Mumbai,Evening,one,Night,Hyderabad,Economy,5.33,21,4656
92467,Vistara,Bangalore,Morning,one,Evening,Delhi,Economy,8.58,42,4111
149239,Vistara,Kolkata,Evening,one,Night,Chennai,Economy,5.5,15,12389
284743,Vistara,Hyderabad,Afternoon,one,Morning,Kolkata,Business,20.17,37,58394
37971,Indigo,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,20,2343
287976,Vistara,Chennai,Morning,one,Late_Night,Delhi,Business,15.17,8,60496
67502,SpiceJet,Mumbai,Evening,one,Night,Kolkata,Economy,27.58,34,6723
87731,GO_FIRST,Bangalore,Morning,one,Evening,Delhi,Economy,6.58,20,4028
281030,Vistara,Hyderabad,Morning,one,Night,Bangalore,Business,12.42,16,38099
29377,Vistara,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,7,9840
137189,Vistara,Kolkata,Night,one,Morning,Bangalore,Economy,12.25,14,10961
94966,Air_India,Bangalore,Early_Morning,two_or_more,Night,Mumbai,Economy,13.67,7,11545
19862,Vistara,Delhi,Evening,one,Night,Bangalore,Economy,5.08,48,4896
156670,GO_FIRST,Hyderabad,Night,one,Morning,Delhi,Economy,13.42,35,5720
150306,SpiceJet,Kolkata,Early_Morning,one,Early_Morning,Chennai,Economy,25.75,26,5152
84489,GO_FIRST,Bangalore,Morning,one,Night,Delhi,Economy,11.5,4,7487
282,Indigo,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.25,3,7420
136370,Vistara,Kolkata,Morning,one,Early_Morning,Bangalore,Economy,21.42,8,12166
134065,Indigo,Kolkata,Night,one,Morning,Mumbai,Economy,10.75,41,3381
280755,Vistara,Hyderabad,Night,one,Early_Morning,Bangalore,Business,10.25,11,46331
250600,Air_India,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.08,24,54684
231286,Vistara,Mumbai,Night,one,Morning,Bangalore,Business,11.75,16,93579
265958,Vistara,Kolkata,Morning,one,Night,Mumbai,Business,12.58,30,50271
236524,Air_India,Mumbai,Night,one,Afternoon,Kolkata,Business,15.0,31,49725
128819,Air_India,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,11,10164
218229,Vistara,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Business,12.42,36,78913
100552,Vistara,Bangalore,Morning,one,Night,Mumbai,Economy,10.33,37,7212
112392,Indigo,Bangalore,Night,zero,Night,Hyderabad,Economy,1.25,25,1714
15928,Vistara,Delhi,Evening,one,Night,Bangalore,Economy,6.08,30,4896
6569,GO_FIRST,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,33,5958
52464,Indigo,Mumbai,Evening,one,Night,Delhi,Economy,4.92,48,2339
290522,Air_India,Chennai,Morning,one,Night,Mumbai,Business,8.75,5,51057
101154,AirAsia,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.33,41,2203
217801,Vistara,Delhi,Afternoon,one,Evening,Kolkata,Business,25.33,30,65529
168424,Vistara,Hyderabad,Night,one,Evening,Bangalore,Economy,20.42,29,10979
164728,GO_FIRST,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.25,43,5529
80868,Vistara,Mumbai,Morning,one,Evening,Chennai,Economy,5.92,27,4663
117286,Air_India,Bangalore,Early_Morning,one,Early_Morning,Chennai,Economy,24.58,23,3720
282655,Vistara,Hyderabad,Afternoon,one,Night,Bangalore,Business,8.0,44,38099
243181,Vistara,Mumbai,Early_Morning,one,Night,Chennai,Business,12.75,25,64173
294321,Vistara,Chennai,Afternoon,one,Morning,Bangalore,Business,20.33,19,44144
85312,Vistara,Bangalore,Evening,one,Evening,Delhi,Economy,21.5,8,14988
126935,Air_India,Kolkata,Evening,one,Evening,Delhi,Economy,26.25,46,5467
10195,Indigo,Delhi,Morning,one,Evening,Bangalore,Economy,8.83,2,17610
259389,Vistara,Bangalore,Evening,one,Morning,Chennai,Business,15.92,13,44280
250947,Air_India,Bangalore,Morning,one,Night,Mumbai,Business,11.75,28,54684
250562,Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.0,23,74844
43455,Vistara,Mumbai,Morning,one,Afternoon,Delhi,Economy,25.92,4,10668
286422,Air_India,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,25,51595
120412,Air_India,Kolkata,Evening,one,Morning,Delhi,Economy,14.0,7,14154
205022,Indigo,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.42,31,1105
194503,Vistara,Chennai,Night,one,Morning,Bangalore,Economy,11.58,11,12318
266247,Vistara,Kolkata,Morning,one,Evening,Mumbai,Business,6.25,34,50271
1519,Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,10,9373
279757,Vistara,Hyderabad,Night,zero,Night,Mumbai,Business,1.42,41,17794
140020,Indigo,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.75,33,4022
82560,Indigo,Mumbai,Evening,one,Night,Chennai,Economy,6.58,39,1890
149627,Vistara,Kolkata,Morning,one,Night,Chennai,Economy,12.5,19,6120
24074,Air_India,Delhi,Morning,one,Morning,Kolkata,Economy,23.92,24,3610
94675,Vistara,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,6,5179
160058,Indigo,Hyderabad,Evening,one,Evening,Mumbai,Economy,3.58,13,21253
85282,Air_India,Bangalore,Morning,one,Night,Delhi,Economy,12.08,8,11584
70038,Air_India,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.17,48,5502
206644,Vistara,Chennai,Afternoon,one,Early_Morning,Hyderabad,Economy,19.33,49,5732
208380,Vistara,Delhi,Evening,one,Night,Mumbai,Business,5.83,17,60601
93968,Indigo,Bangalore,Early_Morning,zero,Early_Morning,Delhi,Economy,2.83,49,4500
295616,Vistara,Chennai,Afternoon,one,Night,Bangalore,Business,8.42,44,44144
236250,Vistara,Mumbai,Evening,one,Morning,Kolkata,Business,14.08,27,82317
13550,Air_India,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,19.0,19,6367
106645,Indigo,Bangalore,Afternoon,one,Evening,Kolkata,Economy,6.58,29,5178
85751,GO_FIRST,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.83,11,7487
51403,AirAsia,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,43,2336
282709,Vistara,Hyderabad,Afternoon,one,Night,Bangalore,Business,9.92,45,38099
153548,SpiceJet,Hyderabad,Night,zero,Night,Delhi,Economy,2.08,12,6133
274987,Vistara,Hyderabad,Night,one,Afternoon,Delhi,Business,16.92,7,39555
299170,Vistara,Chennai,Afternoon,one,Night,Hyderabad,Business,8.42,29,41064
138047,Indigo,Kolkata,Afternoon,one,Night,Bangalore,Economy,6.83,20,5166
210523,Air_India,Delhi,Night,one,Night,Mumbai,Business,23.83,36,59033
80653,Vistara,Mumbai,Early_Morning,zero,Morning,Chennai,Economy,2.08,26,2900
94133,Vistara,Bangalore,Early_Morning,zero,Morning,Mumbai,Economy,1.58,2,5284
267145,Vistara,Kolkata,Morning,zero,Afternoon,Mumbai,Business,2.58,47,31982
70574,Air_India,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.25,3,11460
205297,Indigo,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.67,34,1105
285354,Vistara,Hyderabad,Night,one,Evening,Kolkata,Business,21.67,49,51819
216402,Air_India,Delhi,Night,one,Evening,Kolkata,Business,20.33,10,57405
232598,Vistara,Mumbai,Early_Morning,one,Evening,Bangalore,Business,9.5,31,69168
216709,Vistara,Delhi,Early_Morning,one,Evening,Kolkata,Business,12.42,14,67769
13064,GO_FIRST,Delhi,Afternoon,one,Night,Bangalore,Economy,8.17,17,5610
3392,AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,19,2409
90528,GO_FIRST,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.83,33,4028
251508,Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,34,67004
295287,Air_India,Chennai,Early_Morning,one,Evening,Bangalore,Business,10.08,37,60260
115445,Indigo,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,3.58,49,1694
184776,Indigo,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,32,3860
64113,Vistara,Mumbai,Evening,one,Morning,Kolkata,Economy,16.0,16,10164
114783,Vistara,Bangalore,Evening,zero,Night,Hyderabad,Economy,1.0,44,1714
295364,Vistara,Chennai,Afternoon,one,Early_Morning,Bangalore,Business,19.33,39,44144
254783,Vistara,Bangalore,Evening,one,Morning,Kolkata,Business,14.75,31,70588
117224,GO_FIRST,Bangalore,Evening,one,Early_Morning,Chennai,Economy,12.67,22,4687
194206,Vistara,Chennai,Night,one,Night,Bangalore,Economy,23.33,7,12318
102266,Indigo,Bangalore,Afternoon,one,Night,Mumbai,Economy,6.33,47,3012
35761,Vistara,Delhi,Afternoon,one,Night,Chennai,Economy,8.75,5,11520
128877,Air_India,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,7.58,11,12474
106984,Air_India,Bangalore,Early_Morning,one,Night,Kolkata,Economy,16.17,31,7529
188615,Air_India,Chennai,Early_Morning,one,Evening,Mumbai,Economy,13.83,11,9719
256682,Air_India,Bangalore,Evening,one,Morning,Hyderabad,Business,16.67,13,56476
273118,Air_India,Kolkata,Early_Morning,one,Night,Chennai,Business,16.58,13,55983
276507,Vistara,Hyderabad,Morning,one,Night,Delhi,Business,12.17,35,54115
199857,Vistara,Chennai,Morning,one,Morning,Kolkata,Economy,22.83,22,5937
207943,Air_India,Delhi,Early_Morning,one,Morning,Mumbai,Business,26.42,13,53164
195322,Vistara,Chennai,Night,one,Evening,Bangalore,Economy,21.75,21,6437
275832,Air_India,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,23,24122
238971,Vistara,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.42,15,60365
78976,Air_India,Mumbai,Night,one,Afternoon,Chennai,Economy,15.17,14,9201
183294,AirAsia,Chennai,Evening,one,Late_Night,Delhi,Economy,9.25,23,2477
256521,Air_India,Bangalore,Late_Night,one,Night,Hyderabad,Business,18.58,11,44432
156677,Vistara,Hyderabad,Night,one,Morning,Delhi,Economy,12.08,35,6292
192334,Air_India,Chennai,Morning,one,Night,Mumbai,Economy,15.42,38,3258
25596,GO_FIRST,Delhi,Afternoon,one,Night,Kolkata,Economy,9.25,32,6395
252430,Vistara,Bangalore,Evening,zero,Night,Mumbai,Business,1.83,45,20760
213020,Air_India,Delhi,Morning,one,Evening,Bangalore,Business,9.5,15,42457
62485,Vistara,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,7,14343
88503,GO_FIRST,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,24,3466
53737,Vistara,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,7,11129
194835,SpiceJet,Chennai,Morning,zero,Morning,Bangalore,Economy,1.33,16,1996
41020,Indigo,Delhi,Evening,one,Night,Chennai,Economy,5.42,37,5598
